feed_id,source_stop_id,name,lat,lon,mode,location_type,source_parent_id,city,district,region,country,wheelchair,platform_code,zone_id,timezone,departures_per_day
czptt,-SR70S-CZ-56940-5,Kunčice nad Labem,50.583863,15.622827,train,0,-SR70ST-CZ-56940,,,,CZ,,5,,Europe/Prague,25
czptt,-SR70S-CZ-56950,Horní Branná,50.596731,15.586942,train,0,,,,,CZ,,,,Europe/Prague,687
czptt,-SR70S-CZ-56960,Klášterská Lhota,50.55861,15.660735,train,0,,,,,CZ,,,,Europe/Prague,343
czptt,-SR70S-CZ-56970-1,Hostinné,50.5367,15.737861,train,0,-SR70ST-CZ-56970,,,,CZ,,1,,Europe/Prague,810
czptt,-SR70S-CZ-56970-2,Hostinné,50.5367,15.737861,train,0,-SR70ST-CZ-56970,,,,CZ,,2,,Europe/Prague,12
czptt,-SR70S-CZ-56970-3,Hostinné,50.5367,15.737861,train,0,-SR70ST-CZ-56970,,,,CZ,,3,,Europe/Prague,15
czptt,-SR70S-CZ-56971,Hostinné město,50.5392,15.720204,train,0,,,,,CZ,,,,Europe/Prague,826
czptt,-SR70S-CZ-56980,Prosečné,50.547478,15.696319,train,0,,,,,CZ,,,,Europe/Prague,343
czptt,-SR70S-CZ-56990,Chotěvice,50.51898,15.759892,train,0,,,,,CZ,,,,Europe/Prague,391
czptt,-SR70S-CZ-56999,Lovosice závod,50.510568,14.081237,train,0,,,,,CZ,,,,Europe/Prague,540
czptt,-SR70S-CZ-57000-1,Pilníkov,50.534184,15.812867,train,0,-SR70ST-CZ-57000,,,,CZ,,1,,Europe/Prague,654
czptt,-SR70S-CZ-57000-2,Pilníkov,50.534184,15.812867,train,0,-SR70ST-CZ-57000,,,,CZ,,2,,Europe/Prague,144
czptt,-SR70S-CZ-57009-1,Žalhostice,50.524886,14.096545,train,0,-SR70ST-CZ-57009,,,,CZ,,1,,Europe/Prague,380
czptt,-SR70S-CZ-57009-1a,Žalhostice,50.524886,14.096545,train,0,-SR70ST-CZ-57009,,,,CZ,,1a,,Europe/Prague,874
czptt,-SR70S-CZ-57009-3,Žalhostice,50.524886,14.096545,train,0,-SR70ST-CZ-57009,,,,CZ,,3,,Europe/Prague,0
czptt,-SR70S-CZ-57010,Vlčice,50.546665,15.834377,train,0,,,,,CZ,,,,Europe/Prague,283
czptt,-SR70S-CZ-57016-1,Praha-Braník,50.027873,14.406891,train,0,-SR70ST-CZ-57016,,,,CZ,,1,,Europe/Prague,1667
czptt,-SR70S-CZ-57016-3,Praha-Braník,50.027873,14.406891,train,0,-SR70ST-CZ-57016,,,,CZ,,3,,Europe/Prague,327
czptt,-SR70S-CZ-57019-1,Litoměřice hor.n.,50.541013,14.131518,train,0,-SR70ST-CZ-57019,,,,CZ,,1,,Europe/Prague,709
